customer_id,market,age,tenure_months,device_price_usd,deposit_paid_usd,loan_amount_usd,monthly_income_proxy,data_usage_gb,mobile_money_txn_count,days_past_due,repayment_status,risk_segment,deposit_ratio,loan_to_income_ratio,high_risk_flag,default_flag
98e76b7d-9e93-46cc-aa50-3244782c3d20,DRC,57,61,1037,115,922,1322,44.45,20,0,Current,Low,0.11089681774349083,0.697428139183056,0,0
a61d8629-1b1f-4c07-87dd-5d331262e0a2,Tanzania,29,46,365,84,281,2663,25.81,0,19,Current,Low,0.23013698630136986,0.10552009012392038,0,0
aae1b9d5-31b3-485a-90f6-b2ca0fe06175,South Africa,44,94,517,47,470,695,42.71,13,0,Current,Low,0.09090909090909091,0.6762589928057554,0,0
db233c55-f4be-4ada-819d-3d1f4ea6b39d,South Africa,62,77,56,7,49,904,19.86,169,32,Late,Medium,0.125,0.05420353982300885,0,0
74b9785e-e6c0-4572-87d2-bd8f9d29d250,Lesotho,22,120,242,57,185,2425,29.89,71,1,Current,Low,0.23553719008264462,0.07628865979381444,0,0
daf9d364-ce55-4148-b82d-06b9876df362,Lesotho,63,6,167,71,96,665,29.98,26,14,Current,Low,0.4251497005988024,0.1443609022556391,0,0
3b6fb51a-0e20-47a7-9e69-5a6dca339a9e,Lesotho,36,85,507,37,470,1231,45.03,10,13,Current,Low,0.07297830374753451,0.3818034118602762,0,0
66726b29-082b-4a9c-bb76-1971a74ac186,Tanzania,56,39,1110,352,758,1356,42.67,30,0,Current,Low,0.3171171171171171,0.5589970501474927,0,0
48aca4ab-dc96-40b6-9302-05938aeff72b,Ethiopia,65,39,725,306,419,1758,26.56,84,0,Current,Low,0.4220689655172414,0.23833902161547213,0,0
9e0925c5-fd68-4031-9889-a75136d8190f,Tanzania,40,83,1181,542,639,137,29.34,28,0,Current,Low,0.45893310753598643,4.664233576642336,0,0
63a2525e-19d2-475c-997b-caa03ef85e1b,DRC,52,89,707,201,506,838,47.75,200,19,Current,Low,0.2842998585572843,0.60381861575179,0,0
74cb7d2a-058a-46bd-a7f3-32458b91f2e1,Egypt,32,102,670,189,481,1178,48.51,156,29,Current,Low,0.282089552238806,0.4083191850594228,0,0
935f7dbe-698e-4eab-837c-3d9649decc90,Tanzania,38,103,747,371,376,632,29.25,44,18,Current,Low,0.4966532797858099,0.5949367088607594,0,0
39d560c6-7030-48e7-9b6f-8c36fc7f47b3,South Africa,20,6,757,259,498,583,31.49,145,33,Late,Medium,0.34214002642007924,0.8542024013722127,0,0
a3eb5000-6c5c-4b38-b243-ed04ec8d583f,Lesotho,22,65,1161,297,864,833,16.61,165,7,Current,Low,0.2558139534883721,1.0372148859543817,0,0
14262ea3-617b-4263-9bfa-74e38afd58dd,Lesotho,26,57,974,329,645,261,28.04,169,11,Current,Low,0.337782340862423,2.471264367816092,0,0
4b4851bf-23ff-4bea-82fc-aaa98d80164b,Mozambique,29,107,264,72,192,2257,12.61,174,14,Current,Low,0.2727272727272727,0.08506867523260966,0,0
3b9fc2d4-9545-4ffa-81f0-f9d870b88ab7,Egypt,54,44,148,44,104,222,32.24,117,43,Late,Medium,0.2972972972972973,0.46846846846846846,0,0
cf8fdf97-f720-4b6a-b61e-0621edb9833b,South Africa,46,74,657,297,360,2389,33.55,51,34,Late,Medium,0.4520547945205479,0.1506906655504395,0,0
759b732e-ddb8-48fc-96ad-d50daeac328a,Tanzania,56,118,259,84,175,274,43.07,183,31,Late,Medium,0.32432432432432434,0.6386861313868614,0,0
de7d34b3-eb89-43c0-8143-3b125a60b3ed,DRC,32,56,700,332,368,2130,22.16,23,44,Late,Medium,0.4742857142857143,0.1727699530516432,0,0
ce6213d4-04c7-48fe-b6a7-bf06b98a0dea,DRC,28,107,1197,563,634,107,7.95,154,32,Late,Medium,0.4703425229741019,5.925233644859813,0,0
2e61e47e-e2b8-44d0-bfa4-6b61d5ff516d,South Africa,27,27,1175,240,935,509,30.07,193,30,Current,Low,0.20425531914893616,1.836935166994106,0,0
88498235-ec12-43c8-8864-a6b777d3f0aa,Tanzania,33,75,55,1,54,1103,42.92,109,59,Late,Medium,0.01818181818181818,0.04895738893925657,0,0
3c3245f7-b289-4ee6-a4d5-ac592cf3a850,DRC,46,75,122,51,71,1386,40.3,148,14,Current,Low,0.4180327868852459,0.051226551226551224,0,0
5de76af0-5d73-432d-9f4d-d8b141bf627f,DRC,27,102,541,168,373,847,33.43,180,22,Current,Low,0.31053604436229204,0.44037780401416765,0,0
890ccf48-f1c6-4016-aa22-61ea0f2a8f7a,Kenya,21,12,521,216,305,1204,10.2,37,1,Current,Low,0.4145873320537428,0.25332225913621265,0,0
07e84dde-6461-42f0-9ee9-1abe85963218,DRC,23,31,138,66,72,1519,25.54,186,0,Current,Low,0.4782608695652174,0.04739960500329164,0,0
a7aade90-2bf9-43ba-b057-cd62392f88fd,South Africa,39,35,1009,67,942,1874,11.34,169,0,Current,Low,0.06640237859266601,0.5026680896478122,0,0
af7b98aa-01be-41cc-88f9-10820dbb5c04,Mozambique,43,3,57,15,42,1942,1.36,159,0,Current,Low,0.2631578947368421,0.021627188465499485,0,0
0d51efb5-dea1-46c6-a2ae-fb1e0c1a188e,Lesotho,47,19,790,205,585,1039,35.88,4,56,Late,Medium,0.25949367088607594,0.563041385948027,0,0
19d82170-7bf1-4597-bdec-60f7221ffb14,South Africa,30,5,752,74,678,1566,19.21,152,43,Late,Medium,0.09840425531914894,0.4329501915708812,0,0
f88843a2-37d7-4faf-b7c6-3798077a9c20,DRC,41,64,906,413,493,2885,40.48,164,19,Current,Low,0.45584988962472406,0.1708838821490468,0,0
deb100c6-581c-429c-ac92-a2ede0fa9bda,Kenya,27,62,1065,307,758,153,41.99,134,0,Current,Low,0.28826291079812205,4.954248366013072,0,0
24d29d41-3825-4481-a0e2-0738277f97de,South Africa,26,63,595,79,516,1479,19.7,95,11,Current,Low,0.13277310924369748,0.3488843813387424,0,0
3760e20d-22fb-40e9-a383-da75a3622fee,Ethiopia,24,62,118,55,63,1861,46.9,139,14,Current,Low,0.4661016949152542,0.0338527673293928,0,0
659c7d44-f6b4-412b-8d86-e0cacfa76a5a,Ethiopia,57,28,543,109,434,440,37.49,162,33,Late,Medium,0.2007366482504604,0.9863636363636363,0,0
bcdb3152-f0b9-45f6-8f32-eb050571bbd3,Kenya,45,48,323,46,277,450,9.29,191,10,Current,Low,0.14241486068111456,0.6155555555555555,0,0
2f577a07-2bb3-4c3f-a5a6-01e9943880d1,Kenya,19,49,585,289,296,2073,8.77,167,40,Late,Medium,0.49401709401709404,0.1427882296189098,0,0
98f737bb-9127-4d06-a075-d6cd4fce3033,Mozambique,26,105,1078,399,679,1572,13.68,166,49,Late,Medium,0.37012987012987014,0.43193384223918574,0,0
b8dbf820-1ce6-4c29-afca-200b5982b93b,South Africa,55,39,172,47,125,2347,36.43,23,18,Current,Low,0.27325581395348836,0.05325948018747337,0,0
96c6127f-79f6-479f-a8d2-e75c9af4f3dc,Ethiopia,59,67,713,51,662,2851,34.99,162,44,Late,Medium,0.07152875175315568,0.232199228340933,0,0
fc6b1825-6da0-47c0-b9b5-ac17d4395de6,Mozambique,35,31,899,284,615,1247,27.65,197,0,Current,Low,0.31590656284760843,0.49318364073777066,0,0
6bd9f592-eedb-4b43-8cc2-34eaa80983a8,Mozambique,48,28,1017,218,799,754,33.37,126,53,Late,Medium,0.2143559488692232,1.0596816976127321,0,0
59a705d9-03b7-4e78-a0d2-447e437d63cd,South Africa,48,110,398,6,392,2592,40.98,143,53,Late,Medium,0.01507537688442211,0.15123456790123457,0,0
18162713-8e03-48d5-8bf2-fabc28fc4a7e,Egypt,59,1,1112,5,1107,2348,42.67,46,10,Current,Low,0.0044964028776978415,0.4714650766609881,0,0
7ee737a7-f42a-4ccb-8e90-25178f7676c2,DRC,34,23,307,96,211,803,43.82,142,32,Late,Medium,0.3127035830618892,0.2627646326276463,0,0
57662173-65de-4b13-adfa-b08b87ab24a5,South Africa,42,12,870,219,651,382,1.38,162,23,Current,Low,0.2517241379310345,1.7041884816753927,0,0
7e56560b-9a99-46cb-9e0b-006f851b5d05,DRC,43,108,955,49,906,2085,1.17,84,43,Late,Medium,0.05130890052356021,0.43453237410071943,0,0
4ea80cad-fef3-4e2c-a245-4833295fdf37,Mozambique,38,75,677,0,677,2588,5.77,139,9,Current,Low,0.0,0.2615919629057187,0,0
de158123-4a91-4992-94e5-08be892dff52,Egypt,52,24,797,252,545,2925,14.4,78,27,Current,Low,0.3161856963613551,0.18632478632478633,0,0
4658f454-076c-4b81-8ca3-dbde43f15f2c,Egypt,59,22,841,403,438,2436,24.26,72,0,Current,Low,0.47919143876337694,0.17980295566502463,0,0
97a4a328-b64a-405f-acee-2239a0851707,Tanzania,33,113,688,5,683,2887,20.63,113,1,Current,Low,0.007267441860465116,0.23657776238309663,0,0
7ae09bce-db91-49e6-9574-9c4c70320819,Ethiopia,41,39,1057,418,639,437,47.76,90,0,Current,Low,0.3954588457899716,1.4622425629290619,0,0
f6af34ac-252e-4355-a08e-df4d89515053,Tanzania,51,85,1053,109,944,2056,6.32,103,21,Current,Low,0.10351377018043685,0.4591439688715953,0,0
6614ab4e-832a-4bd5-ba67-979114bc94fe,Kenya,60,50,400,199,201,997,19.7,69,5,Current,Low,0.4975,0.20160481444332998,0,0
ef30eb2b-9b70-48c5-a09b-e830e1066669,Tanzania,46,36,967,273,694,835,19.64,79,31,Late,Medium,0.2823164426059979,0.8311377245508982,0,0
336a4da7-dfa3-4bbb-ae0e-a94ff0bce91e,South Africa,37,75,90,34,56,926,17.35,83,28,Current,Low,0.37777777777777777,0.06047516198704104,0,0
ff52e7a3-7604-4bde-9ebb-d8f40134d505,Egypt,18,31,719,81,638,436,38.53,138,0,Current,Low,0.11265646731571627,1.463302752293578,0,0
9c249844-50e9-498f-b9c1-f2863c5df56a,Ethiopia,31,69,690,177,513,1524,42.55,78,14,Current,Low,0.2565217391304348,0.33661417322834647,0,0
3e1e867d-1493-4732-a191-a73f632e789c,Ethiopia,34,7,338,32,306,673,17.52,140,7,Current,Low,0.09467455621301775,0.45468053491827637,0,0
2eea717b-6d16-4ed9-a002-1948db3da81f,DRC,55,65,68,32,36,481,9.23,4,12,Current,Low,0.47058823529411764,0.07484407484407485,0,0
0c190352-50f8-444c-9133-db495b818b55,DRC,52,49,83,17,66,1452,26.66,29,0,Current,Low,0.20481927710843373,0.045454545454545456,0,0
170cad88-7fd5-4482-8566-3a2aab04fce7,Egypt,19,6,318,71,247,337,44.35,106,5,Current,Low,0.22327044025157233,0.7329376854599406,0,0
2faba160-5235-4d6e-9f2f-697b46d8e8d3,Kenya,42,6,978,86,892,2514,4.44,116,0,Current,Low,0.08793456032719836,0.35481304693715193,0,0
7f5fb265-01e3-4e3a-b852-4245264850c7,Egypt,20,54,215,91,124,585,31.24,145,19,Current,Low,0.4232558139534884,0.21196581196581196,0,0
a917e47d-8ceb-4094-9371-bf4b97a6d14e,Ethiopia,46,13,1092,215,877,1589,41.74,151,11,Current,Low,0.19688644688644688,0.5519194461925739,0,0
3b3ef166-acca-4f98-a11e-2ca9ba334f5b,Lesotho,25,62,199,40,159,2658,7.64,128,25,Current,Low,0.20100502512562815,0.05981941309255079,0,0
732872c0-0b99-4ac9-addc-57af43aad011,Mozambique,22,2,839,48,791,157,33.54,179,25,Current,Low,0.057210965435041714,5.038216560509555,0,0
ed598166-1574-489e-85ee-f6cecc3653c1,DRC,36,66,345,93,252,1495,0.6,49,47,Late,Medium,0.26956521739130435,0.16856187290969898,0,0
c80eb275-b2c3-4a99-a467-bbee3ba992fb,Tanzania,21,4,768,66,702,2630,32.2,53,49,Late,Medium,0.0859375,0.26692015209125475,0,0
dd2d3da5-b8fe-4292-826f-0fe7e399e59e,Tanzania,28,18,670,11,659,345,16.86,122,0,Current,Low,0.016417910447761194,1.9101449275362319,0,0
58ed5d31-1080-4bb8-9bce-58ca270f6958,Lesotho,35,93,1038,447,591,1665,2.22,171,40,Late,Medium,0.430635838150289,0.35495495495495494,0,0
f0be48f7-ded3-44d6-9dce-142d4c483ba4,Tanzania,47,99,977,291,686,918,46.85,29,18,Current,Low,0.2978505629477994,0.7472766884531591,0,0
643836ce-9b50-45e7-9bb1-752508003228,South Africa,20,64,774,32,742,2077,4.81,200,0,Current,Low,0.041343669250646,0.3572460279248917,0,0
774edfd2-a710-40ff-af62-2d7ec26b1da5,Egypt,25,85,729,219,510,2969,49.45,135,0,Current,Low,0.3004115226337449,0.17177500842034354,0,0
f07b6670-6664-4cb2-a880-c4eb9f77ec08,Lesotho,52,90,510,251,259,1296,40.0,180,52,Late,Medium,0.492156862745098,0.19984567901234568,0,0
01c6394c-efdc-4063-a08b-16314ea7a33f,Mozambique,32,97,299,21,278,1572,1.62,69,24,Current,Low,0.07023411371237458,0.17684478371501272,0,0
dc3192cb-61a3-4979-907c-f1f885304aed,South Africa,32,64,119,44,75,2043,20.63,18,0,Current,Low,0.3697478991596639,0.03671071953010279,0,0
7b145d15-dee0-48e7-8c92-4294cd4a9bc3,Kenya,46,50,550,246,304,717,33.39,194,0,Current,Low,0.44727272727272727,0.42398884239888424,0,0
1f4aa324-bb72-4ef6-9e23-2eca9ff587d2,Tanzania,58,54,279,137,142,2530,1.73,127,7,Current,Low,0.4910394265232975,0.05612648221343874,0,0
3c7a775b-de42-49d8-9f13-6716197a2796,Egypt,21,99,630,248,382,2165,20.72,154,36,Late,Medium,0.39365079365079364,0.17644341801385682,0,0
6c6d3cbf-5d6b-4556-bef9-1c48a47f69ef,South Africa,52,7,366,145,221,2006,49.67,59,2,Current,Low,0.39617486338797814,0.11016949152542373,0,0
b6e108c3-e720-49d4-87bb-d1c2749a52a8,Egypt,22,4,618,20,598,1630,23.35,62,7,Current,Low,0.032362459546925564,0.36687116564417177,0,0
dd60def5-1ae4-4bd0-885b-1c8dae18c367,Kenya,52,62,726,239,487,1123,16.71,74,49,Late,Medium,0.32920110192837465,0.43365983971504896,0,0
dae32451-153a-4a09-a496-9c5e39629f21,Ethiopia,57,72,1085,49,1036,2456,7.28,14,36,Late,Medium,0.04516129032258064,0.4218241042345277,0,0
125bbe28-21ef-4efc-9d23-9125004e2d2f,Tanzania,35,116,886,36,850,2865,14.51,96,50,Late,Medium,0.040632054176072234,0.29668411867364747,0,0
f9f90638-fdc4-442c-8eea-299566e88d83,Mozambique,32,14,945,464,481,104,10.53,40,11,Current,Low,0.491005291005291,4.625,0,0
bb37f379-5dcc-4539-b798-e13d165be53d,DRC,58,13,978,193,785,252,35.68,107,18,Current,Low,0.19734151329243355,3.115079365079365,0,0
63146b72-c3d3-453b-ab26-05e0eed6eee4,South Africa,35,58,272,27,245,2068,25.24,144,0,Current,Low,0.09926470588235294,0.11847195357833655,0,0
2583dc48-bc6c-4518-ba67-cc3143c8bd62,Kenya,30,40,279,135,144,2679,6.46,16,38,Late,Medium,0.4838709677419355,0.05375139977603583,0,0
69b44b51-2aa2-41f1-a407-2142e886772c,Egypt,63,55,697,105,592,1071,6.41,47,0,Current,Low,0.15064562410329985,0.5527544351073763,0,0
99f8930b-23b9-426b-b11f-fb6bcaf7af9f,Tanzania,35,69,973,57,916,1085,43.83,131,30,Current,Low,0.05858170606372045,0.8442396313364056,0,0
ffb68277-47e7-4697-a9a9-1786e211df76,Kenya,28,92,338,115,223,1577,23.08,9,5,Current,Low,0.34023668639053256,0.14140773620798985,0,0
355c7e6f-24bc-4a07-b1fe-82e87d7c311f,Lesotho,42,73,415,195,220,874,39.83,123,22,Current,Low,0.46987951807228917,0.2517162471395881,0,0
a59142e0-5ba4-4882-9ca2-17edb848c262,Tanzania,32,53,396,191,205,2826,28.16,169,70,Default,High,0.4823232323232323,0.07254069355980183,1,1
627a5168-81ff-408b-ad22-92af0e93c544,Egypt,48,6,769,23,746,1276,34.94,104,58,Late,Medium,0.02990897269180754,0.5846394984326019,0,0
0fcb4670-b253-45cd-9204-870f959c1f68,DRC,39,91,160,26,134,2670,23.05,43,65,Default,High,0.1625,0.050187265917602995,1,1
4d237338-2bbe-4fd9-aadd-e6b8fa5c71a9,Egypt,58,114,459,9,450,624,21.83,167,31,Late,Medium,0.0196078431372549,0.7211538461538461,0,0
0fb8e510-e4c4-49e8-ac5f-9bee0817f9f8,Tanzania,26,26,863,150,713,2542,2.69,50,6,Current,Low,0.17381228273464658,0.2804878048780488,0,0
11f5565d-10c6-452c-b8fc-11abc944872d,Tanzania,42,30,1160,95,1065,2306,41.87,96,24,Current,Low,0.08189655172413793,0.46183868169991327,0,0
5fb1f9a5-b6a9-4b73-9ee7-23403fe7cb1c,Lesotho,62,7,842,142,700,2993,23.18,142,0,Current,Low,0.16864608076009502,0.23387905111927831,0,0
59678b3a-300a-4d1f-bdc9-e418b7f7c8c7,Ethiopia,59,36,549,263,286,1209,13.98,90,0,Current,Low,0.4790528233151184,0.23655913978494625,0,0
429f16bf-6011-423b-af74-6286c7afb0a6,Tanzania,39,61,811,287,524,621,35.09,194,5,Current,Low,0.35388409371146734,0.8438003220611916,0,0
a0ff6985-959d-4da7-a9f9-bdc41876057f,South Africa,40,55,747,156,591,1686,0.7,83,0,Current,Low,0.20883534136546184,0.3505338078291815,0,0
1cbce65a-cc56-4785-ad08-07bc578eda44,South Africa,25,83,353,159,194,347,43.04,197,0,Current,Low,0.45042492917847027,0.5590778097982709,0,0
ea0b8bd6-8bf3-4b99-824b-7edc42860910,DRC,35,55,849,199,650,966,19.55,26,31,Late,Medium,0.23439340400471143,0.6728778467908902,0,0
edb73434-78ac-49ed-8a24-b4368f707a1c,Kenya,20,90,1094,38,1056,773,29.48,30,20,Current,Low,0.03473491773308958,1.3661060802069858,0,0
906cf7e7-6f4e-45b3-8acd-50e7c095df88,DRC,57,83,342,97,245,2075,7.17,122,39,Late,Medium,0.28362573099415206,0.1180722891566265,0,0
62846ae7-dc30-4c49-a801-a221f160c827,Egypt,36,107,517,145,372,1853,18.3,4,33,Late,Medium,0.2804642166344294,0.20075553157042633,0,0
82b0f812-300d-4e3f-b6ff-dca48c48f8ca,Lesotho,56,84,1046,39,1007,2145,31.24,122,23,Current,Low,0.0372848948374761,0.4694638694638695,0,0
2e27acf0-6fcf-4123-bab9-49ffb913b4fa,Ethiopia,53,6,747,25,722,2178,44.36,153,18,Current,Low,0.03346720214190094,0.3314967860422406,0,0
5bc1e31d-fef4-4925-9ec2-b2ccc2b22387,Ethiopia,63,48,1130,116,1014,1031,10.07,180,22,Current,Low,0.10265486725663717,0.9835111542192047,0,0
0fab5203-b2f6-4e73-8c16-d60d2192b72d,Mozambique,24,17,238,48,190,540,4.95,138,30,Current,Low,0.20168067226890757,0.35185185185185186,0,0
37c5db8d-fc9e-4392-8484-e4d2c5ac6ccf,Tanzania,31,101,298,45,253,1509,22.17,111,16,Current,Low,0.15100671140939598,0.16766070245195494,0,0
305d004d-795a-4543-a776-97f7f73d2e21,Kenya,29,108,965,272,693,535,0.56,183,2,Current,Low,0.28186528497409324,1.2953271028037383,0,0
08cc2726-ab53-4048-be11-43a9c47d8350,Kenya,27,107,222,8,214,173,21.73,84,23,Current,Low,0.036036036036036036,1.2369942196531791,0,0
7eeab2bf-3da4-4bfc-8bb1-fa8491b38081,Egypt,44,67,580,140,440,2974,45.56,185,22,Current,Low,0.2413793103448276,0.14794889038332212,0,0
65cd4bf6-4cfa-4e7e-a228-f9e533ec70c3,South Africa,26,81,916,408,508,392,2.13,39,29,Current,Low,0.44541484716157204,1.2959183673469388,0,0
65edfd48-ddd0-4d84-bf19-789339071a63,South Africa,46,55,288,73,215,384,26.14,30,26,Current,Low,0.2534722222222222,0.5598958333333334,0,0
7f2f42af-1180-427d-b6b1-7f6cdf694224,Ethiopia,48,114,504,251,253,1581,37.07,34,53,Late,Medium,0.498015873015873,0.16002530044275776,0,0
d6572e8a-95d2-402a-ad43-794d3f2587e3,Egypt,30,30,531,1,530,1516,32.4,131,0,Current,Low,0.0018832391713747645,0.3496042216358839,0,0
7339a785-a1db-4adf-b189-0ac5cd7c56af,Ethiopia,54,5,748,0,748,2046,8.35,120,1,Current,Low,0.0,0.3655913978494624,0,0
71b3bc53-48b8-47c2-88bb-864b926b735b,Egypt,51,81,197,48,149,2290,43.25,161,20,Current,Low,0.2436548223350254,0.06506550218340611,0,0
7c6b2932-8a6a-4dbf-b9f2-252af26cb81d,Lesotho,57,102,1022,276,746,236,36.92,66,0,Current,Low,0.2700587084148728,3.1610169491525424,0,0
612aad4c-001f-41ce-ad56-4ca4e8aade3c,South Africa,64,19,1183,543,640,1480,23.76,31,0,Current,Low,0.45900253592561285,0.43243243243243246,0,0
55460409-fc03-4eb4-b60a-05cdc46ed423,Mozambique,43,33,793,311,482,2471,28.95,115,48,Late,Medium,0.3921815889029004,0.19506272764063132,0,0
28e0b543-dc48-406f-939c-4d14efd9e467,DRC,38,37,843,264,579,327,29.22,97,38,Late,Medium,0.31316725978647686,1.7706422018348624,0,0
30595e00-3123-42e6-aba1-fe3bffd5048f,Kenya,30,14,877,222,655,2762,35.07,154,55,Late,Medium,0.2531356898517674,0.23714699493120928,0,0
dc71be04-508b-42b3-8e9c-743f48118a64,Ethiopia,46,60,1079,337,742,2483,22.29,180,2,Current,Low,0.3123262279888786,0.29883205799436163,0,0
98c30212-a6ea-4510-8ddf-ff88c00fec45,South Africa,48,17,717,197,520,1175,29.84,23,18,Current,Low,0.27475592747559274,0.4425531914893617,0,0
22b32c4e-b55c-4faa-9c8a-3b66c0267a69,Ethiopia,49,32,861,158,703,811,1.36,114,3,Current,Low,0.1835075493612079,0.8668310727496917,0,0
3c971828-1d19-411e-9582-bf60e49a3d37,South Africa,42,30,808,78,730,1465,48.53,59,19,Current,Low,0.09653465346534654,0.49829351535836175,0,0
d6b4e15f-4c7a-4a74-992c-d999cded5bc7,Lesotho,26,48,1142,201,941,748,2.57,98,4,Current,Low,0.17600700525394045,1.2580213903743316,0,0
4519e65d-3ab3-4607-b7a1-f2a76ab6733f,Lesotho,18,37,636,6,630,2399,22.0,179,0,Current,Low,0.009433962264150943,0.2626094205919133,0,0
4aaa5268-0131-4278-9794-a8f9cc1aa33b,Lesotho,22,83,879,363,516,1312,11.74,142,0,Current,Low,0.4129692832764505,0.3932926829268293,0,0
1df90d32-d845-4886-85db-642685580e85,South Africa,64,15,1030,299,731,965,3.36,134,42,Late,Medium,0.2902912621359223,0.7575129533678756,0,0
0ef32fbd-d8b0-4213-b3c6-44447408ddc3,Kenya,44,46,845,91,754,2474,45.6,113,0,Current,Low,0.1076923076923077,0.3047696038803557,0,0
1422f76c-d763-4efc-8711-eabdb8aa2f61,Egypt,50,15,147,1,146,1386,42.08,63,14,Current,Low,0.006802721088435374,0.10533910533910534,0,0
595c0eb0-e28c-495d-b37a-9f6839e2ce5c,South Africa,41,104,1194,13,1181,944,3.27,185,18,Current,Low,0.010887772194304857,1.2510593220338984,0,0
7b88fe87-9a3d-45a5-9140-fffe9cdc253c,Mozambique,58,45,494,130,364,2596,38.54,55,6,Current,Low,0.2631578947368421,0.14021571648690292,0,0
bc5e6d6d-f689-4232-8e88-d77ed393ac1a,DRC,59,18,302,29,273,2636,11.3,51,0,Current,Low,0.09602649006622517,0.1035660091047041,0,0
aa97b635-8837-4efb-92cd-937e13136478,DRC,52,95,817,216,601,2696,16.65,106,15,Current,Low,0.26438188494492043,0.22292284866468842,0,0
ef28d44a-6071-4b73-971a-d4f48ef4a9af,Egypt,25,108,161,18,143,351,10.23,58,20,Current,Low,0.11180124223602485,0.4074074074074074,0,0
93278390-6ee8-4758-8551-da56b34138ad,Ethiopia,51,41,156,47,109,2570,42.4,83,21,Current,Low,0.30128205128205127,0.042412451361867706,0,0
6fdcb90a-1ef1-4346-b5e1-8e6bc2caecbf,Kenya,28,73,1002,72,930,970,14.53,167,0,Current,Low,0.0718562874251497,0.9587628865979382,0,0
863abc49-7632-4ba5-b793-475c08309c75,Ethiopia,49,39,762,342,420,2669,41.06,61,23,Current,Low,0.44881889763779526,0.15736230798051704,0,0
315ff265-2829-4729-a996-c0bd5a01669b,Egypt,34,17,269,53,216,2388,26.29,66,7,Current,Low,0.1970260223048327,0.09045226130653267,0,0
7e694bb0-8db8-403b-9561-201245b7d0c7,Egypt,21,49,143,7,136,504,29.68,128,19,Current,Low,0.04895104895104895,0.2698412698412698,0,0
34ad8975-b090-4e33-afd9-644f4bcc2ce8,DRC,29,37,666,316,350,539,33.11,16,9,Current,Low,0.4744744744744745,0.6493506493506493,0,0
8f6f8c8b-45e7-4bbe-b4a6-7b1dcf2e5f8f,Kenya,19,110,676,136,540,2237,26.12,118,56,Late,Medium,0.20118343195266272,0.24139472507822976,0,0
761259ca-f36c-4188-a62c-c2c3c205515a,Lesotho,25,88,555,271,284,2088,36.61,60,8,Current,Low,0.4882882882882883,0.1360153256704981,0,0
e9208d83-0571-4e6b-9842-1584bf9979c8,Egypt,39,27,732,153,579,246,33.5,88,8,Current,Low,0.20901639344262296,2.3536585365853657,0,0
67b30a37-36c4-469f-bfc0-d0c3cc2dc1a7,Ethiopia,41,79,837,58,779,2080,45.06,172,48,Late,Medium,0.06929510155316607,0.37451923076923077,0,0
17d39fa7-4b15-4cc4-81ca-3d9ea3433c64,Mozambique,31,88,315,37,278,2117,40.59,57,0,Current,Low,0.11746031746031746,0.13131790269248939,0,0
a6ce7e52-1d7f-4a3a-a8f7-887321139eca,Mozambique,23,96,204,74,130,2707,36.07,134,51,Late,Medium,0.3627450980392157,0.04802364240857037,0,0
b716336d-af50-4a88-8025-486482d66d6d,Lesotho,53,61,371,151,220,1585,34.78,80,7,Current,Low,0.40700808625336926,0.138801261829653,0,0
dbb11746-ffa0-439f-8fd3-9789d1a651d6,DRC,22,111,490,80,410,1603,6.53,55,32,Late,Medium,0.16326530612244897,0.2557704304429195,0,0
1d09bf62-37f0-4343-a6b5-a0ef6fc6bcfa,Egypt,32,120,719,316,403,853,31.7,11,0,Current,Low,0.43949930458970793,0.47245017584994137,0,0
364f32d3-58c6-4e15-a9c0-c5d72a9ee638,South Africa,50,72,916,130,786,2770,13.57,188,43,Late,Medium,0.14192139737991266,0.28375451263537904,0,0
754b2e65-cedf-4b17-ac9c-02b06efccd50,DRC,56,21,1121,149,972,121,28.96,188,26,Current,Low,0.13291703835860838,8.03305785123967,0,0
c3e6fa9e-fccf-48e4-8805-33a6a7910687,Kenya,43,24,626,122,504,2028,19.19,173,24,Current,Low,0.19488817891373802,0.2485207100591716,0,0
d09c4cbc-2589-45b7-b4a8-0f24db43d915,Lesotho,43,23,370,76,294,784,12.47,144,25,Current,Low,0.20540540540540542,0.375,0,0
3983d968-f918-4e41-9031-b4a2fb411248,Kenya,29,56,372,162,210,1556,20.23,146,33,Late,Medium,0.43548387096774194,0.13496143958868895,0,0
644225e8-ee6e-4acb-b513-0d8bdfee2064,Mozambique,52,94,631,61,570,2450,34.78,125,4,Current,Low,0.09667194928684628,0.23265306122448978,0,0
22b24808-6fa6-4dbf-911f-381b786a0d7e,Tanzania,57,98,736,134,602,880,11.15,14,0,Current,Low,0.18206521739130435,0.6840909090909091,0,0
2536ce9e-d6b2-4f31-95ce-f3eb2ee4a52e,Mozambique,20,55,416,185,231,2968,10.61,40,22,Current,Low,0.44471153846153844,0.07783018867924528,0,0
032fecc6-8fde-4a0c-9135-485e29a812ed,South Africa,64,87,1002,214,788,551,16.16,189,33,Late,Medium,0.21357285429141717,1.4301270417422867,0,0
5db14458-b69d-4b63-b727-9034bc82d3dc,Lesotho,32,66,1031,244,787,297,13.59,1,33,Late,Medium,0.23666343355965083,2.6498316498316496,0,0
abc16137-9f5d-49a3-9da4-7b4438fe5f75,DRC,50,105,833,110,723,2814,26.1,168,0,Current,Low,0.13205282112845138,0.25692963752665243,0,0
